소득,연령,신용대출총잔액,장기보험사고접수건수,월납보험료,보험유지기간,리볼빙건수,현금서비스합계,대출한도소진율,은행계좌유지기간,신용카드일시불이용률,자동차사고접수건수,대출금액,금리,신용스코어,최근6개월내미상환대출총건수,대출유입경로,연체해제일로부터의기간,연체여부
48000000,62,0,0,350000,125,0,0,98.33,7995,63,0,10000000,9.28,995,0,홈페이지,99999,0
30400000,63,29492,6,179250,34,2,0,0,7272,65,0,11690000,8.59,812,0,모바일앱,1073,0
49600000,41,95844,3,145580,143,0,0,0,7964,71,0,25000000,7.06,876,1,홈페이지,99999,0
27200000,57,0,0,156690,150,0,0,91.12,7504,100,0,25000000,7.19,888,0,모바일앱,99999,0
16800000,48,18733,1,159500,74,0,0,94.76,7979,105,0,8200000,7.52,837,0,모바일앱,99999,0
23200000,42,12600,13,89440,205,0,0,94.48,7064,17,1,17000000,9.03,857,0,모바일앱,99999,0
20800000,45,26033,13,282620,165,1,0,100,6024,83,0,6390000,9.56,751,1,모바일웹,99999,1
50000000,48,49575,20,322890,158,4,0,99.16,8892,86,0,5000000,7.17,867,0,홈페이지,99999,0
34400000,39,0,6,80140,117,0,0,86.15,5998,43,0,23310000,8.59,891,1,모바일앱,99999,0
18400000,38,0,0,280830,64,0,0,90.54,5256,100,0,7000000,8.59,840,0,모바일앱,99999,0
24800000,42,26899,0,74250,115,1,0,100,5550,55,0,14000000,7.52,866,0,모바일앱,379,0
25600000,49,0,15,163180,142,0,0,63.54,8122,41,0,12000000,9.03,995,0,모바일앱,99999,0
29600000,42,22000,18,103010,117,0,0,0,5359,91,0,20000000,8.7,878,0,모바일앱,99999,0
27200000,48,10890,2,245500,134,0,0,90.01,4423,92,0,5000000,7.19,897,0,모바일앱,99999,0
0,52,0,4,52330,172,0,0,99.15,9284,67,0,25000000,7.06,969,0,모바일앱,99999,0
24800000,40,13277,3,75000,163,0,0,0,4613,100,0,21430000,9.59,877,0,모바일앱,99999,0
48000000,50,11916,3,129150,131,0,0,99.28,8982,100,0,2620000,7.04,870,1,모바일앱,99999,0
16800000,64,27000,5,50000,65,0,0,0,6549,100,0,16380000,7.19,959,0,모바일앱,99999,0
28000000,60,0,2,323570,102,0,0,0,10158,89,1,5000000,8.7,959,0,모바일앱,99999,0
26400000,41,23772,96,343240,165,1,0,96.78,7815,68,0,5000000,9.03,875,1,홈페이지,99999,0
28000000,32,5120,,64080,56,0,0,0,4074,76,,15000000,8.32,901,1,모바일앱,99999,0
48800000,61,47000,10,1227380,340,0,0,97.96,11302,48,3,3000000,8.57,891,0,홈페이지,99999,0
33600000,54,34389,1,232170,121,3,0,96.53,4494,72,0,25000000,7.45,842,0,모바일앱,99999,0
50000000,41,140600,5,167820,145,1,0,97.28,6210,100,0,3000000,8.7,896,0,모바일앱,99999,0
25600000,39,17700,3,126550,74,1,0,97.02,5004,75,1,2000000,9.92,851,1,모바일앱,99999,0
28800000,46,0,1,235230,121,0,0,99.28,5770,77,0,10000000,7.19,982,0,모바일앱,99999,0
48000000,31,20000,2,215620,70,0,0,0,2794,94,0,25000000,9.92,858,0,모바일앱,99999,0
35200000,53,48000,22,613110,173,0,0,0,7793,96,0,10000000,6.98,883,0,홈페이지,99999,0
50000000,42,0,0,66130,104,0,0,97.8,7330,32,1,3000000,8.57,864,0,모바일앱,99999,0
23200000,48,39337,1,176790,152,0,0,89.86,10090,56,0,12000000,9.03,854,3,모바일앱,99999,0
25600000,52,63000,0,144620,122,0,0,0,7142,77,0,24000000,7.19,839,1,홈페이지,99999,0
50000000,46,143540,9,386300,189,5,0,97.31,7715,88,0,3000000,7.68,767,2,모바일앱,99999,0
25600000,44,3180,7,366660,80,1,0,96.49,7524,74,0,4000000,8.59,804,1,모바일앱,99999,0
29600000,57,56490,7,158860,167,0,0,95.3,10607,0,0,16600000,9.03,841,1,모바일앱,99999,0
38400000,50,39300,12,223500,134,0,0,100,9012,73,0,13000000,7.68,959,0,모바일앱,99999,0
21600000,41,26705,2,52940,119,1,0,98.68,5699,45,0,6910000,9.56,778,1,모바일앱,99999,1
28000000,42,14306,7,180030,122,0,0,100,7848,61,0,10000000,7.19,985,1,모바일앱,99999,0
36000000,38,30672,8,262830,163,2,0,97.12,5320,80,0,1500000,8.59,767,2,홈페이지,99999,0
23200000,44,19090,3,143810,45,0,0,0,7391,32,0,23000000,7.52,837,0,모바일앱,99999,0
31200000,41,20000,8,92190,106,2,0,0,5886,90,0,5000000,8.01,894,1,모바일앱,99999,0
44000000,40,0,0,104700,53,0,0,0,4462,58,0,25000000,7.52,935,0,모바일앱,99999,0
25600000,44,23199,1,69810,117,3,0,0,2827,64,0,5000000,9.56,805,0,모바일앱,99999,0
45600000,39,50000,9,215740,116,0,0,83.68,5794,45,0,20000000,7.52,910,1,홈페이지,99999,0
22400000,38,0,3,293550,167,0,0,97.49,4222,0,2,10000000,9.92,836,0,모바일앱,99999,0
20800000,63,1500,3,251500,82,0,0,98.85,1825,17,0,1500000,8.59,773,0,모바일앱,99999,1
38400000,43,19715,3,645110,35,0,0,0,4634,57,0,10000000,7.52,923,1,모바일앱,99999,0
19200000,37,1346,2,256690,156,3,0,96.75,5687,88,0,3000000,9.92,935,1,모바일앱,99999,0
36000000,40,0,4,295930,207,0,0,100,6238,125,0,15000000,7.68,995,0,모바일앱,99999,0
50000000,47,0,0,620000,125,4,0,99.97,9112,76,0,25000000,7.06,959,0,모바일앱,99999,0
27200000,55,35000,14,84530,168,0,0,85.27,10634,99,4,25000000,9.46,874,0,홈페이지,99999,0
28800000,54,0,0,406570,121,0,0,54.41,8435,93,0,15000000,9.92,858,1,모바일앱,99999,0
25600000,37,0,20,388770,80,0,0,100,4396,46,2,3000000,9.59,836,0,모바일앱,99999,0
37600000,43,0,3,70350,169,0,0,100,2903,76,0,10000000,7.52,969,0,홈페이지,116,0
25600000,38,25000,2,112420,56,2,50,49.33,4346,38,0,8390000,9.56,775,1,모바일앱,99999,1
40000000,44,48676,4,180400,179,0,0,0,5186,50,0,25000000,7.19,872,2,모바일앱,99999,0
16000000,40,16450,9,80250,157,0,0,100,4344,63,0,8000000,7.52,846,1,모바일앱,99999,0
0,40,16450,9,80250,157,0,0,100,4344,63,0,2300000,7.52,846,1,모바일앱,99999,0
25600000,49,0,3,390170,64,0,0,100,7525,76,0,4000000,7.19,895,0,모바일앱,99999,0
36800000,39,0,30,432330,92,0,0,100,5614,26,0,5000000,7.52,889,0,모바일앱,99999,1
36800000,49,0,0,197310,116,3,0,54.13,9722,57,0,25000000,7.68,914,0,모바일앱,99999,0
46400000,36,28660,8,53450,170,0,0,0,4442,73,0,25000000,7.06,946,0,모바일앱,99999,0
29600000,62,28550,2,150680,152,1,0,76.59,12880,79,0,25000000,7.52,909,0,모바일앱,99999,0
24800000,40,11645,17,375860,180,0,0,71.65,5152,40,2,10310000,7.17,880,0,모바일웹,99999,0
19200000,34,15000,24,174370,156,0,0,97.85,3655,60,0,1800000,7.52,844,1,모바일앱,99999,0
42400000,43,0,17,140100,155,0,0,0,2384,77,0,20000000,7.52,941,0,모바일앱,99999,0
50000000,47,93056,9,54620,185,0,0,98.63,4333,63,0,3000000,8.57,889,0,모바일앱,99999,0
50000000,61,61521,10,647020,170,2,0,99.05,11808,81,0,19930000,9.56,754,2,모바일앱,99999,0
47200000,53,8150,3,1414780,43,0,0,100,6153,31,1,25000000,9.92,886,0,모바일앱,99999,0
50000000,55,9652,3,106690,162,3,13800,100,7721,24,0,3000000,9.56,750,3,홈페이지,99999,1
25600000,60,3450,2,130810,59,0,0,82.38,1942,83,0,19300000,9.03,880,0,모바일앱,99999,0
18400000,47,15997,3,137190,107,1,0,100,4409,49,0,3000000,9.56,800,1,모바일앱,99999,0
47200000,59,20000,26,375280,148,1,0,0,12323,92,0,25000000,7.68,802,1,홈페이지,99999,0
23200000,48,8000,2,212930,61,2,0,100,4135,31,1,3000000,8.59,791,2,모바일앱,99999,0
34400000,51,23490,2,100160,25,1,0,0,9804,88,0,3000000,8.01,778,2,홈페이지,99999,0
32800000,38,7000,2,137240,131,0,0,98.55,3379,62,0,3000000,8.01,909,0,모바일앱,99999,0
20800000,35,0,8,152600,64,0,0,100,4443,71,0,3000000,9.56,749,0,모바일앱,1040,1
21600000,48,18000,11,131280,119,0,0,86.71,8907,0,0,8000000,8.01,809,0,모바일앱,99999,0
40000000,51,11869,10,189180,89,1,0,0,8102,93,0,16000000,7.68,824,0,모바일앱,99999,0
24800000,35,3168,1,237760,65,0,0,85.54,3879,58,0,5000000,8.59,846,2,모바일앱,99999,0
50000000,46,0,0,135240,157,0,0,0,3472,54,0,14000000,7.55,905,0,모바일웹,99999,0
20000000,34,0,1,102750,73,0,0,99.43,0,0,0,10750000,9.56,865,0,모바일앱,99999,0
28800000,32,51298,17,165000,129,2,8944,94.96,4520,23,0,7670000,9.56,748,1,홈페이지,99999,1
39200000,39,62155,8,223750,107,3,0,76.68,3960,54,0,3000000,8.59,811,1,모바일앱,99999,0
40800000,44,76700,0,197550,168,0,0,96.8,8180,59,0,7000000,6.98,886,0,모바일앱,99999,0
33600000,42,10933,14,164490,144,2,0,82.37,5825,83,0,15140000,9.56,768,2,모바일앱,99999,0
31200000,31,0,23,150650,72,0,0,78.13,4147,20,0,3000000,9.11,759,0,모바일앱,99999,1
24800000,63,3000,17,356730,170,0,0,99.28,13348,50,0,15000000,6.98,943,0,모바일앱,99999,0
38400000,45,40666,0,90740,139,0,0,84.54,4878,84,0,20000000,9.03,846,2,모바일앱,99999,0
50000000,53,9406,0,78000,91,3,8470,77.78,1950,54,0,3000000,9.56,756,0,모바일앱,99999,1
27200000,53,41268,0,118070,107,1,0,100,5454,89,0,11800000,8.59,801,1,모바일앱,99999,0
44000000,42,0,1,450650,28,0,0,0,5362,55,0,25000000,9.03,918,0,모바일앱,99999,1
24000000,44,0,0,73100,191,0,0,44.74,6533,100,0,10000000,8.7,909,0,홈페이지,99999,0
0,44,104444,0,200000,101,0,0,99.76,7128,87,0,10000000,6.99,870,1,모바일앱,99999,0
30400000,58,70000,9,291730,209,0,0,90.91,11149,78,0,25000000,7.06,909,0,모바일앱,99999,0
24800000,41,0,9,300990,127,0,0,92.27,5624,34,0,6000000,9.03,945,0,모바일앱,99999,1
19200000,43,0,7,458620,66,0,0,35.2,7861,33,0,5000000,7.2,891,0,모바일앱,99999,0
28800000,42,0,20,430280,165,0,0,99.94,4775,58,0,2000000,8.57,951,0,모바일앱,99999,0
50000000,53,50000,5,144990,91,0,0,98.5,8225,84,0,5000000,9.03,872,1,모바일앱,99999,0
16000000,40,18483,9,80250,160,0,0,98.59,4408,52,0,1000000,7.45,846,1,모바일앱,99999,0
37600000,40,0,1,79800,54,0,0,0,4255,100,0,6000000,7.2,906,0,모바일앱,99999,0
36000000,37,41792,3,199660,70,0,0,95.53,4133,85,0,6000000,9.03,899,1,모바일앱,99999,0
50000000,50,10000,1,218940,114,0,0,100,8547,51,0,7990000,9.03,911,0,모바일앱,99999,0
50000000,46,100000,40,191940,195,0,0,98.79,8342,100,0,3000000,8.57,861,1,모바일앱,99999,0
48800000,50,56000,,165370,176,1,0,93.84,8462,58,,3000000,7.72,909,0,모바일앱,99999,0
25600000,47,0,14,212470,93,0,0,94.19,4629,86,0,22400000,7.5,945,0,모바일앱,99999,0
50000000,44,56976,3,63400,98,0,0,93.9,6439,93,0,6000000,7.11,901,0,모바일앱,99999,0
36000000,41,85000,0,332850,52,0,0,40.82,4676,187,0,25000000,9.97,851,1,홈페이지,99999,0
27200000,42,0,7,140340,58,0,0,0,4691,88,0,22000000,7.2,896,1,모바일앱,99999,0
26400000,36,0,1,63170,115,0,0,96.62,6174,92,0,7000000,7.52,883,1,모바일앱,99999,0
44800000,49,43609,8,113790,124,0,0,94.83,5028,79,0,3000000,9.64,877,0,홈페이지,99999,1
30400000,50,8764,3,319090,52,1,0,54.35,4634,23,0,1000000,9.97,855,1,모바일앱,99999,0
50000000,43,70000,3,53970,169,1,0,98.6,8339,68,0,3000000,7.07,936,0,모바일앱,99999,0
40800000,38,36180,12,407230,148,0,0,97.18,5833,95,2,1840000,7.17,870,0,모바일앱,99999,0
50000000,49,112000,7,425790,250,0,0,100,9862,96,0,3000000,7.06,901,0,모바일앱,99999,0
36000000,52,16000,15,55220,178,2,0,98.98,5803,66,0,6590000,7.44,842,1,홈페이지,99999,0
21600000,40,0,0,86600,101,0,0,0,7404,96,0,20510000,8.7,948,0,모바일앱,99999,0
32000000,57,49675,,166410,183,0,0,84.38,9042,81,,3000000,8.32,901,1,홈페이지,99999,0
20000000,49,28219,4,110690,166,2,0,98.5,10042,92,0,3000000,7.53,887,2,모바일앱,99999,0
50000000,34,0,21,271640,112,0,0,82.18,5324,77,0,25000000,7.52,995,0,홈페이지,99999,0
0,53,48000,22,613110,173,0,0,0,7793,96,0,8000000,6.98,883,0,홈페이지,99999,0
44800000,47,0,0,382650,124,0,0,99.14,6569,69,0,25000000,7.17,942,0,모바일앱,99999,0
25600000,42,0,5,244670,145,0,0,99.16,6024,97,0,22300000,7.52,956,1,모바일앱,99999,0
38400000,54,0,8,174460,118,0,0,99.68,10169,98,0,15000000,9.64,969,0,모바일앱,99999,0
41600000,50,23650,1,163390,32,2,0,0,6700,94,0,15000000,7.45,837,0,모바일앱,99999,0
40000000,47,0,,131140,179,0,0,95.95,5460,89,,6000000,8.32,909,0,모바일앱,99999,0
36000000,44,22966,2,135730,172,0,0,78,8352,87,0,20200000,6.98,907,0,모바일앱,99999,0
23200000,33,2859,6,221390,30,0,0,0,3699,99,0,20000000,7.52,868,1,모바일앱,99999,0
24800000,39,0,4,68450,202,0,0,62.16,5045,53,0,24180000,7.19,959,0,모바일앱,99999,1
43200000,40,40000,5,792000,169,0,0,100,5343,43,0,3000000,8.7,849,2,홈페이지,99999,0
25600000,42,248,0,70000,111,4,0,76.58,4520,58,0,3000000,9.03,865,1,모바일앱,99999,0
21600000,38,0,20,141220,121,0,0,0,4696,100,0,21060000,8.7,1000,0,모바일앱,99999,0
44000000,57,0,,97780,156,0,0,0,11386,100,,6000000,7.72,985,0,홈페이지,99999,0
24800000,43,51600,1,54450,141,1,0,99.02,5503,72,0,3000000,9.03,836,2,홈페이지,99999,0
26400000,54,0,7,408300,154,0,0,89.68,4848,0,0,20000000,8.01,825,0,모바일앱,99999,0
13600000,21,3000,5,80850,34,0,0,93.1,0,0,0,3480000,9.56,755,0,모바일앱,99999,1
48800000,60,30000,10,95320,199,0,0,0,3908,82,0,6030000,7.68,912,0,홈페이지,99999,0
36000000,40,9666,2,123910,131,0,0,0,4871,87,0,5000000,8.7,930,1,모바일앱,99999,0
50000000,46,60000,0,250000,199,0,0,82.47,7108,80,0,5000000,7.19,909,0,홈페이지,99999,0
30400000,51,4650,8,370920,35,1,0,97.01,5681,75,0,10000000,7.19,856,1,모바일앱,99999,0
28000000,48,24100,1,141250,201,0,0,97.66,1118,98,0,6000000,9.56,834,1,홈페이지,99999,0
18400000,53,916,2,261710,104,0,0,93.83,9244,76,0,3000000,7.04,898,1,홈페이지,99999,0
48000000,29,0,3,79300,165,0,0,100,1611,92,0,13910000,9.03,890,1,홈페이지,99999,0
36000000,39,44738,0,107360,116,1,0,69.84,6347,100,0,8000000,9.56,777,2,홈페이지,99999,0
18400000,47,0,3,1327300,53,0,0,0,7888,86,0,10000000,6.99,953,0,모바일앱,99999,0
40800000,46,25650,2,175430,72,0,0,72.6,3722,44,0,25000000,7.17,882,0,모바일앱,99999,0
50000000,57,20000,29,1852290,166,0,0,97.67,9766,55,2,11000000,7.68,922,1,모바일앱,99999,0
37600000,50,20000,2,239210,164,1,0,99.04,6162,68,0,6000000,8.7,959,0,홈페이지,99999,0
41600000,46,29317,0,82860,167,0,0,87.53,3818,93,0,25000000,9.34,846,1,모바일앱,99999,0
37600000,45,3000,,377240,162,1,0,98.76,7660,100,,9000000,8.93,883,1,모바일앱,99999,0
36000000,40,33094,23,597040,175,0,0,90.06,7508,42,0,22190000,8.01,791,1,홈페이지,99999,0
36000000,43,25168,1,75680,56,1,0,77.46,4285,92,0,5000000,8.59,810,0,홈페이지,99999,0
32800000,42,47600,3,65910,92,0,0,92.9,6813,59,1,3000000,7.55,873,0,모바일앱,99999,0
24000000,46,14416,0,156350,160,3,0,98.31,8334,53,0,8000000,8.01,755,0,홈페이지,309,0
21600000,47,19469,1,72740,137,1,0,72.13,5141,61,0,4200000,9.56,807,0,모바일웹,99999,0
34400000,41,4000,0,66020,115,0,0,99.15,5232,0,0,1000000,8.59,824,1,모바일앱,99999,0
27200000,41,0,0,105750,169,0,0,99.24,6524,100,0,5000000,7.11,907,0,모바일앱,99999,0
39200000,42,20000,2,150010,143,0,0,79.73,7841,40,2,13000000,7.19,909,0,모바일앱,99999,0
25600000,35,9000,0,79830,30,4,8100,0,4880,44,0,3000000,9.56,766,4,모바일앱,99999,1
29600000,46,34475,6,196230,101,2,3000,98.78,3137,66,0,11680000,8.59,760,0,모바일앱,99999,0
36000000,41,5433,14,470090,164,0,0,98.15,5820,32,0,5000000,7.52,857,0,모바일앱,99999,0
15200000,29,4092,1,52430,161,0,0,98.08,0,0,0,1000000,9.56,862,0,홈페이지,99999,0
28000000,43,35781,5,92430,79,5,35400,88.41,8466,16,0,3000000,9.56,777,2,모바일앱,99999,1
48000000,41,0,11,384030,34,1,0,0,1798,88,0,8500000,8.59,995,0,모바일앱,99999,1
41600000,54,17914,0,211300,179,3,31600,94.11,8558,19,0,5000000,9.56,751,3,모바일앱,99999,0
28800000,41,29957,1,126050,152,1,0,88.97,1857,69,0,12000000,9.56,815,1,홈페이지,99999,0
36000000,40,4000,15,470470,159,0,0,98.99,5639,31,0,2000000,7.45,907,1,모바일앱,99999,0
33600000,50,24908,23,63370,163,2,0,94.25,9930,58,0,20000000,8.01,834,1,모바일앱,99999,0
19200000,49,23581,1,65680,116,2,2767,95.36,3209,0,0,10750000,8.59,775,1,모바일앱,99999,1
24800000,51,33747,5,172030,73,2,0,97.65,5406,53,3,8000000,8.59,767,1,모바일앱,99999,0
23200000,36,0,3,155460,167,0,0,68.98,2836,50,0,19770000,8.01,925,0,모바일앱,99999,0
50000000,50,113725,1,201750,38,0,0,57.14,8534,28,0,3000000,8.53,804,3,모바일앱,99999,0
28800000,42,2000,0,183470,267,0,0,98.1,5823,85,0,3000000,7.44,930,1,모바일앱,99999,0
50000000,47,20000,14,970290,250,0,0,0,7820,100,1,1000000,7.04,964,0,모바일앱,99999,0
24800000,57,32900,7,73000,44,0,0,0,3270,51,0,3000000,7.5,870,1,모바일앱,99999,0
25600000,51,0,4,1300210,31,0,0,0,4954,50,0,22850000,7.2,959,1,모바일앱,99999,0
40800000,44,0,1,219850,118,0,0,0,6038,80,1,25000000,8.88,969,0,홈페이지,99999,0
32000000,38,35570,9,103250,168,1,0,97.83,4537,65,0,7890000,9.11,815,1,모바일앱,99999,0
31200000,50,0,7,448260,162,0,0,92.36,10738,85,0,20000000,9.51,1000,0,모바일앱,99999,0
20800000,50,20000,3,337500,189,0,0,100,6589,60,1,25000000,7.06,946,0,홈페이지,99999,0
39200000,46,0,4,228630,100,0,0,68.83,2236,72,0,25000000,7.44,880,0,모바일웹,99999,0
46400000,45,0,9,209480,107,0,0,0,2346,21,1,10000000,9.97,995,0,모바일앱,99999,0
50000000,45,81400,30,185870,177,0,0,98.43,5667,86,0,3000000,7.52,877,2,홈페이지,99999,0
40800000,56,45000,0,60000,28,2,0,0,12738,64,0,22000000,8.7,847,0,모바일웹,99999,0
28800000,50,890,1,89590,144,0,0,89.97,10730,53,0,25000000,8.7,920,1,모바일앱,99999,0
32800000,39,32702,3,131950,164,2,0,88.59,5561,46,0,3000000,8.59,791,0,모바일앱,99999,0
23200000,39,1833,8,63960,162,0,0,98.9,4983,0,0,1000000,9.97,842,0,모바일앱,99999,0
32000000,38,0,10,229400,139,0,0,91.51,6075,69,0,25000000,9.51,951,0,모바일앱,99999,0
21600000,44,16822,1,141800,113,1,0,100,9208,100,0,5000000,9.97,860,1,모바일앱,99999,0
36000000,47,28068,4,166950,118,0,0,52.63,6618,60,0,11000000,9.64,878,0,모바일앱,99999,0
36000000,39,10271,11,242320,88,2,0,74.75,4887,61,0,21540000,8.59,832,0,모바일앱,99999,0
24800000,59,8470,7,204540,170,3,3603,97.56,7899,75,2,3000000,8.01,838,0,홈페이지,998,1
17600000,40,21500,3,652660,199,0,0,100,6704,53,0,1000000,9.97,847,1,모바일앱,99999,0
50000000,60,33300,11,178140,149,0,0,99.62,4010,82,0,7000000,9.97,846,3,모바일앱,99999,0
25600000,54,25611,5,661650,63,0,0,93.66,2815,0,0,8860000,9.56,811,0,모바일앱,99999,1
24800000,46,0,4,204820,37,0,0,0,0,0,0,3000000,9.56,801,0,모바일앱,99999,0
24800000,46,9187,23,362870,86,0,0,87.07,4200,33,0,5000000,9.64,851,0,모바일앱,99999,0
48000000,43,35000,8,455900,160,0,0,100,9062,93,1,25000000,7.68,861,0,모바일앱,99999,0
33600000,38,22644,1,107580,125,0,0,0,6056,56,0,7000000,9.97,872,1,모바일앱,99999,0
23200000,47,4900,10,135240,107,0,0,0,7616,100,0,10000000,6.99,914,0,모바일앱,99999,0
49600000,32,0,0,147940,166,0,0,97.97,1599,83,0,25000000,8.59,907,0,모바일앱,99999,1
36800000,44,0,15,71410,134,0,0,0,6175,30,0,25000000,8.01,953,0,모바일앱,99999,0
50000000,48,0,2,380900,57,0,0,0,1200,34,0,3000000,9.56,840,0,모바일앱,99999,0
20800000,40,27174,4,229510,115,2,12200,95.03,3557,26,0,3000000,9.56,769,1,모바일앱,99999,0
24800000,55,22800,6,314760,167,1,0,97.45,8525,100,0,5000000,7.5,860,1,홈페이지,99999,0
42400000,39,15646,0,52010,113,1,0,67.63,5756,75,0,10000000,8.59,844,0,홈페이지,99999,0
18400000,40,0,3,160830,65,0,0,69.01,5209,0,0,7000000,9.03,847,0,모바일앱,99999,0
48000000,24,0,6,340790,24,0,0,0,1401,60,0,15000000,8.59,925,0,모바일앱,99999,0
15200000,29,4092,1,52430,161,0,0,98.08,0,0,0,1000000,9.56,862,0,홈페이지,99999,0
20800000,40,16425,4,60150,81,2,1588,98.54,4182,26,0,3000000,8.59,775,0,모바일앱,99999,0
35200000,42,9099,0,189170,73,0,0,97.96,2829,86,0,12000000,7.44,861,0,모바일앱,99999,0
32800000,45,111500,0,134800,125,0,0,98.14,6053,95,0,3000000,8.7,878,0,홈페이지,99999,0
29600000,59,37000,0,190150,148,0,0,100,3780,97,0,3000000,8.01,898,0,홈페이지,99999,0
16000000,43,18416,3,92910,164,0,0,95.53,4220,87,0,13790000,8.7,878,0,모바일앱,99999,0
48800000,41,1733,1,258930,41,0,0,0,0,0,0,20000000,9.56,872,0,모바일앱,99999,0
35200000,51,55184,2,118640,81,1,0,61.66,10658,96,0,16070000,8.01,801,1,모바일앱,99999,0
21600000,43,38950,4,114190,164,1,0,95.08,4537,24,0,7210000,8.59,791,0,모바일앱,99999,0
21600000,46,2278,13,820050,189,1,0,77.68,9454,51,0,17630000,8.01,888,0,모바일앱,99999,0
23200000,44,11941,6,111880,136,1,9305,99.04,5082,10,0,7000000,8.59,775,0,홈페이지,99999,1
20000000,44,4495,6,85380,112,0,0,100,6665,0,0,8000000,8.01,835,0,모바일앱,99999,1
28000000,51,0,,125590,100,0,0,55.33,8507,95,,5000000,7.72,896,0,모바일앱,99999,0
20000000,57,49090,29,69750,168,1,0,100,9510,67,0,2000000,8.01,804,3,모바일앱,99999,0
22400000,39,14230,27,222770,48,0,0,95.48,7526,0,0,1500000,9.56,782,0,모바일앱,946,1
36000000,40,33094,23,597040,175,0,0,90.06,7507,42,0,22190000,8.01,791,1,모바일앱,99999,0
36000000,49,28450,25,799570,147,0,0,0,2370,73,0,16810000,9.56,749,1,모바일앱,99999,0
20800000,38,11618,0,123340,64,0,0,70.59,5546,24,0,1000000,8.59,846,1,모바일앱,99999,0
16800000,31,16470,3,117660,113,0,0,100,2727,84,0,5000000,9.56,804,0,모바일앱,99999,0
16800000,45,16068,2,296120,119,1,0,99.79,3859,0,0,8000000,8.59,835,0,모바일앱,99999,0
26400000,31,37882,1,82550,166,3,0,98.01,3743,39,0,23100000,7.45,852,0,모바일앱,99999,0
34400000,43,0,11,436840,134,0,0,95.7,7822,87,0,25000000,7.12,969,0,모바일앱,99999,0
20800000,36,8908,1,156090,33,1,0,83.33,3419,83,0,1500000,9.56,778,0,모바일웹,99999,0
50000000,39,81285,4,670720,159,0,0,99.94,4470,84,1,8000000,7.11,872,0,모바일앱,249,0
18400000,46,3195,0,188300,30,0,0,0,7269,50,0,2000000,10.08,832,1,홈페이지,313,0
20000000,43,4750,,458620,69,0,0,99.53,7952,34,,7000000,8.32,846,0,모바일앱,99999,0
21600000,35,0,3,152500,78,0,0,100,2619,61,0,10000000,9.03,900,0,모바일앱,99999,0
17600000,41,36426,10,439010,29,0,0,0,4633,9,0,9850000,8.7,839,0,모바일앱,99999,0
20000000,30,0,0,50000,71,0,0,0,1552,85,0,3000000,7.53,922,0,모바일앱,99999,0
27200000,39,20000,12,516240,128,0,0,98.11,6347,100,0,3000000,8.7,883,0,모바일앱,99999,0
22400000,56,10000,23,69140,192,0,0,99.1,7784,73,0,9600000,8.7,880,1,모바일앱,99999,0
34400000,37,50750,5,102360,76,0,0,94.16,2854,77,0,6820000,9.03,853,0,홈페이지,99999,0
30400000,54,30000,2,62590,151,0,0,0,3821,24,0,15630000,9.11,760,2,모바일앱,99999,0
32800000,44,33112,3,72880,87,3,4368,98.46,8623,51,0,2000000,8.53,755,0,모바일앱,99999,0
