지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),지면온도(°C)
108,서울,2023-04-05 20:00,9.4,0,2.3,98,997.9,10.6
108,서울,2023-04-05 21:00,9.5,0.2,3.1,99,999.1,10.4
108,서울,2023-04-05 22:00,8.9,0,2.9,94,999.7,9.8
108,서울,2023-04-05 23:00,8.8,0,2.8,92,999.4,9.6
108,서울,2023-04-06 0:00,8.9,0,3,92,999.2,9.6
108,서울,2023-04-06 1:00,8.9,0,3.4,94,999.3,9.4
108,서울,2023-04-06 2:00,8.9,0,0.7,96,999.3,9.7
108,서울,2023-04-06 3:00,8.9,0,3.5,96,998.7,9.5
108,서울,2023-04-06 4:00,9,0,1.4,95,998.7,9.7
108,서울,2023-04-06 5:00,9.1,0,1.4,97,998.7,9.7
108,서울,2023-04-06 6:00,9.1,0.3,1,98,998.8,9.8
108,서울,2023-04-06 7:00,9.1,0.1,1.6,99,999.1,9.9
108,서울,2023-04-06 8:00,9.3,0,2.9,97,999.2,10.5
108,서울,2023-04-06 9:00,9.2,0,3.4,97,999.6,10.2
108,서울,2023-04-06 10:00,9.1,0.1,3.3,99,999.4,10.5
108,서울,2023-04-06 11:00,9.2,0,2.8,98,999.7,10.9
108,서울,2023-04-06 12:00,9.4,0,3,94,999.9,11.1
108,서울,2023-04-06 13:00,9.6,0.2,2.5,99,999.8,11.8
108,서울,2023-04-06 14:00,9.5,0.2,3.3,96,999.4,12.3
108,서울,2023-04-06 15:00,9.2,0,2.7,98,999.2,11.5
108,서울,2023-04-06 16:00,9,0.1,2.7,97,999,10.9
108,서울,2023-04-06 17:00,9.4,0,3.2,91,999.4,11
108,서울,2023-04-06 18:00,9.5,,3.1,88,1000.2,10.5
108,서울,2023-04-06 19:00,9,0,3,90,1000.8,9.7
108,서울,2023-04-06 20:00,8.4,1.4,2.3,95,1000.8,9.1
108,서울,2023-04-06 21:00,7.9,0.3,2.4,94,1001.2,8.8
108,서울,2023-04-06 22:00,7.9,0,2.6,94,1001.8,8.8
108,서울,2023-04-06 23:00,7.7,,2.5,92,1001.8,8.3
108,서울,2023-04-07 0:00,7.4,,1.8,92,1002.1,7.3
108,서울,2023-04-07 1:00,6.9,,1.5,92,1002.3,6.4
108,서울,2023-04-07 2:00,6.4,,1.5,93,1002.3,5.6
108,서울,2023-04-07 3:00,6,,0.5,93,1001.9,5.1
108,서울,2023-04-07 4:00,5.7,,0.9,96,1002,4.8
108,서울,2023-04-07 5:00,5.6,,1.5,97,1002.1,4.8
108,서울,2023-04-07 6:00,5.7,,1.6,96,1002.3,5.3
108,서울,2023-04-07 7:00,5.6,,1.6,97,1002.7,5.3
108,서울,2023-04-07 8:00,6.5,,1.1,94,1003.2,8.5
108,서울,2023-04-07 9:00,8.5,,1,87,1003.2,15.1
108,서울,2023-04-07 10:00,10.5,,2,73,1003.3,20.1
108,서울,2023-04-07 11:00,11.9,,3.2,62,1003.8,22.8
108,서울,2023-04-07 12:00,13.6,,2.6,60,1003.4,25.1
108,서울,2023-04-07 13:00,14.7,,3.7,51,1002.8,25.9
108,서울,2023-04-07 14:00,15.5,,3.8,41,1002,26.4
108,서울,2023-04-07 15:00,14.6,,5.3,44,1001.9,22.1
108,서울,2023-04-07 16:00,14.1,,5.1,41,1001.5,20.4
108,서울,2023-04-07 17:00,13,,5.2,46,1001.7,15.9
108,서울,2023-04-07 18:00,11.7,,4.3,47,1002.3,11.4
108,서울,2023-04-07 19:00,9.3,,5,43,1003,8.1
108,서울,2023-04-07 20:00,7.8,,4.9,47,1004.3,6.4
108,서울,2023-04-07 21:00,6.8,,4.9,46,1006.2,5.3
108,서울,2023-04-07 22:00,5.8,,3.9,45,1006.9,4.3
108,서울,2023-04-07 23:00,5.1,,3,46,1007,3.6
108,서울,2023-04-08 0:00,4.6,,2.9,47,1007.3,3.1
108,서울,2023-04-08 1:00,4.3,,2.5,53,1007.6,2.7
108,서울,2023-04-08 2:00,4.3,,3.4,59,1007.4,2.6
108,서울,2023-04-08 3:00,4,,2.3,63,1007.2,2.5
108,서울,2023-04-08 4:00,3.6,,1.9,64,1006.7,2.2
108,서울,2023-04-08 5:00,3.2,,1.2,68,1006.6,1.9
108,서울,2023-04-08 6:00,3.5,,1.8,67,1006.7,1.9
108,서울,2023-04-08 7:00,3.8,,1.1,72,1007.5,2.7
108,서울,2023-04-08 8:00,5.9,,1.6,72,1008.2,7.5
108,서울,2023-04-08 9:00,8.4,,2.4,68,1008.6,13.9
108,서울,2023-04-08 10:00,9.9,,5,49,1008.9,18.6
108,서울,2023-04-08 11:00,11.2,,5.1,37,1008.8,21.7
108,서울,2023-04-08 12:00,12.1,,6.6,27,1008.7,22.7
108,서울,2023-04-08 13:00,12.7,,6.4,28,1008,23.5
108,서울,2023-04-08 14:00,14.5,,3.9,29,1007.3,25.4
108,서울,2023-04-08 15:00,14.6,,4.2,36,1006.8,23.8
108,서울,2023-04-08 16:00,14.2,,4.8,33,1006.9,20.7
108,서울,2023-04-08 17:00,13.3,,4.6,36,1007.1,16.3
108,서울,2023-04-08 18:00,12.4,,4.3,36,1007.4,11.6
108,서울,2023-04-08 19:00,10.6,,4,37,1007.5,8.7
108,서울,2023-04-08 20:00,9.6,,2.8,43,1008.2,7.3
108,서울,2023-04-08 21:00,8.8,,3.5,52,1009.3,6.4
108,서울,2023-04-08 22:00,7.9,,1.7,54,1009.6,5.6
108,서울,2023-04-08 23:00,7.1,,1.5,59,1009.7,4.9
108,서울,2023-04-09 0:00,6.6,,2.3,60,1009.9,4.4
108,서울,2023-04-09 1:00,6.2,,1.6,65,1010.3,4
108,서울,2023-04-09 2:00,5.7,,1,68,1010.2,3.5
108,서울,2023-04-09 3:00,5.2,,0.4,73,1009.9,3.1
108,서울,2023-04-09 4:00,4.8,,0.5,77,1009.9,2.9
108,서울,2023-04-09 5:00,4.4,,2,79,1009.7,2.6
108,서울,2023-04-09 6:00,3.7,,2.4,80,1010,2.3
108,서울,2023-04-09 7:00,4,,2.3,82,1010.1,3.1
108,서울,2023-04-09 8:00,6.6,,2.4,76,1010.1,8.6
108,서울,2023-04-09 9:00,9.1,,1.4,62,1009.9,15.5
108,서울,2023-04-09 10:00,11.4,,2.3,56,1009.9,20.6
108,서울,2023-04-09 11:00,13.7,,1.9,49,1009.6,24.9
108,서울,2023-04-09 12:00,15.1,,3.6,46,1009.1,26.5
108,서울,2023-04-09 13:00,16.5,,3.8,39,1008.1,27.8
108,서울,2023-04-09 14:00,17.4,,3.8,37,1007.8,27.4
108,서울,2023-04-09 15:00,17.5,,4.3,35,1007.1,25.4
108,서울,2023-04-09 16:00,16.7,,4.5,38,1006.9,22.3
108,서울,2023-04-09 17:00,15.9,,3.7,41,1006.6,18.3
108,서울,2023-04-09 18:00,14.6,,3.8,42,1006.4,13.5
108,서울,2023-04-09 19:00,13.3,,3.3,44,1006.4,10.9
108,서울,2023-04-09 20:00,11.9,,3.3,53,1006.7,9.3
108,서울,2023-04-09 21:00,11.2,,2.5,54,1006.9,8.2
108,서울,2023-04-09 22:00,10.3,,1,59,1007,7.3
108,서울,2023-04-09 23:00,9.9,,2.2,62,1007.3,6.9
108,서울,2023-04-10 0:00,9.8,,2.4,62,1007.2,6.4
108,서울,2023-04-10 1:00,8.6,,1.1,69,1007.3,5.7
108,서울,2023-04-10 2:00,8,,0,73,1007.3,5.3
108,서울,2023-04-10 3:00,7.5,,1.8,74,1007.1,5
108,서울,2023-04-10 4:00,6.9,,1.6,73,1006.7,4.5
108,서울,2023-04-10 5:00,6.4,,1.8,74,1006.6,4.2
108,서울,2023-04-10 6:00,6.2,,2.2,77,1006.4,4.7
108,서울,2023-04-10 7:00,6.5,,1.9,78,1006.5,5.5
108,서울,2023-04-10 8:00,8.3,,2,69,1006.5,9.4
108,서울,2023-04-10 9:00,11.3,,2.3,43,1006.2,15.2
108,서울,2023-04-10 10:00,13.6,,3.1,33,1006.2,19.7
108,서울,2023-04-10 11:00,14.8,,3.5,36,1005.8,22.1
108,서울,2023-04-10 12:00,16.7,,2.6,35,1005.2,25.3
108,서울,2023-04-10 13:00,17.8,,3.6,36,1004.5,26.6
108,서울,2023-04-10 14:00,19,,4.1,37,1003.8,27.4
108,서울,2023-04-10 15:00,19,,4.9,38,1003.3,26.1
108,서울,2023-04-10 16:00,18.3,,5.5,38,1002.8,21.7
108,서울,2023-04-10 17:00,18.1,,4.4,37,1002.1,18.8
108,서울,2023-04-10 18:00,17.5,,3.7,38,1002.2,15.2
108,서울,2023-04-10 19:00,16.2,,4.5,40,1002,12.5
108,서울,2023-04-10 20:00,15.3,,3.3,45,1002.1,11.1
108,서울,2023-04-10 21:00,14.4,,1.7,47,1002.1,10.2
108,서울,2023-04-10 22:00,13.3,,1.2,51,1001.4,9.3
108,서울,2023-04-10 23:00,13.4,,2.3,52,1002.2,9.3
108,서울,2023-04-11 0:00,13,,1.9,54,1002,8.9
108,서울,2023-04-11 1:00,13.2,,3,52,1002.1,8.4
108,서울,2023-04-11 2:00,13.3,,2.1,45,1002.2,8.1
108,서울,2023-04-11 3:00,13.5,,4.5,51,1002.2,8.2
108,서울,2023-04-11 4:00,13.8,,2.1,59,1001.1,9.6
108,서울,2023-04-11 5:00,13.9,,1.7,62,1000.6,10.6
108,서울,2023-04-11 6:00,14.3,,2.3,63,1000.4,10.9
108,서울,2023-04-11 7:00,14.5,,1.8,66,999.8,11.5
108,서울,2023-04-11 8:00,15.1,,3.3,72,998.7,12.6
108,서울,2023-04-11 9:00,16.6,,5.6,72,997.6,14.3
108,서울,2023-04-11 10:00,17.2,0,7.1,72,997.3,14.1
108,서울,2023-04-11 11:00,15.9,0.1,4.9,82,998,13.6
108,서울,2023-04-11 12:00,15.7,0.2,6.3,82,997.9,13.5
108,서울,2023-04-11 13:00,14.9,0,5.2,85,997.4,13.4
108,서울,2023-04-11 14:00,13.3,2.6,4.2,95,998,12.8
108,서울,2023-04-11 15:00,12.2,0,4.7,96,998,12.5
108,서울,2023-04-11 16:00,11.8,0,3.1,95,998.5,12.6
108,서울,2023-04-11 17:00,12.1,0,1.5,93,998.4,13.4
108,서울,2023-04-11 18:00,12.2,,3.7,91,998.9,12.4
108,서울,2023-04-11 19:00,11.8,,3,91,999.4,11.3
108,서울,2023-04-11 20:00,11.3,,4.2,93,1000.2,10.1
108,서울,2023-04-11 21:00,10.7,,2.5,89,1001.6,8.9
108,서울,2023-04-11 22:00,10.2,,2.3,76,1002.4,8
108,서울,2023-04-11 23:00,9.9,,3,65,1003.5,7.2
108,서울,2023-04-12 0:00,9.3,,2.4,43,1004.7,5.7
108,서울,2023-04-12 1:00,8.3,,1.5,47,1005.4,5
108,서울,2023-04-12 2:00,7.1,,1,60,1005.5,4.3
108,서울,2023-04-12 3:00,6.5,,1.3,61,1005.7,3.7
108,서울,2023-04-12 4:00,5.8,,1,64,1006.2,3.2
108,서울,2023-04-12 5:00,5.5,,1.5,63,1006.7,3
108,서울,2023-04-12 6:00,5.2,,1.2,64,1007.2,2.7
108,서울,2023-04-12 7:00,5,,1.5,60,1007.7,3.8
108,서울,2023-04-12 8:00,6.7,,1.5,51,1008,8.3
108,서울,2023-04-12 9:00,8.9,,2.1,36,1008,14.2
108,서울,2023-04-12 10:00,11.2,,3.1,26,1008.1,19.2
108,서울,2023-04-12 11:00,13,,3.8,25,1007.9,22
108,서울,2023-04-12 12:00,14.3,,3.8,25,1007.3,24.4
108,서울,2023-04-12 13:00,14.6,,4.2,19,1006.8,25.1
108,서울,2023-04-12 14:00,14.8,,4.7,20,1006.4,24.5
108,서울,2023-04-12 15:00,14.8,,5.1,17,1005.9,22.6
108,서울,2023-04-12 16:00,15,,5.1,19,1005.7,20.1
108,서울,2023-04-12 17:00,14.5,,3.8,33,1005.6,16.2
108,서울,2023-04-12 18:00,13.3,,3.3,38,1005.8,12.3
108,서울,2023-04-12 19:00,11.6,,2.4,43,1005.9,9.6
108,서울,2023-04-12 20:00,10.7,,1.9,41,1006.3,7.9
108,서울,2023-04-12 21:00,9.9,,1.7,46,1007.2,6.9
108,서울,2023-04-12 22:00,9.2,,2.6,51,1008.2,6.1
108,서울,2023-04-12 23:00,8.6,,1.7,63,1008.6,5.8
108,서울,2023-04-13 0:00,8.1,,3,74,1008.9,5.6
108,서울,2023-04-13 1:00,7.5,,0.9,71,1008.5,5
108,서울,2023-04-13 2:00,6.8,,1.1,78,1008.2,4.5
108,서울,2023-04-13 3:00,6.3,,1.3,78,1008.2,4.3
108,서울,2023-04-13 4:00,6.1,,1.1,78,1008.2,4.1
108,서울,2023-04-13 5:00,5.5,,2.2,77,1008.1,3.9
108,서울,2023-04-13 6:00,5.2,,1.8,79,1008.1,3.8
108,서울,2023-04-13 7:00,5.8,,2.7,79,1008,5.3
108,서울,2023-04-13 8:00,7.7,,2.3,67,1009,9.1
108,서울,2023-04-13 9:00,10.1,,1.7,56,1009.2,14.5
108,서울,2023-04-13 10:00,12.6,,2.5,45,1008.8,19.6
108,서울,2023-04-13 11:00,14.6,,2,32,1008.9,22.4
108,서울,2023-04-13 12:00,14.9,,2.1,29,1008,18.2
108,서울,2023-04-13 13:00,15.9,0,3.3,22,1007.2,21.2
108,서울,2023-04-13 14:00,16.4,0,2.9,22,1006.3,19.6
108,서울,2023-04-13 15:00,16.9,,3.3,20,1006.3,19.7
108,서울,2023-04-13 16:00,16.9,,2.4,20,1005,18.8
108,서울,2023-04-13 17:00,17.1,,1.9,21,1004.4,16.4
108,서울,2023-04-13 18:00,16.7,,2.1,24,1004.6,13.8
108,서울,2023-04-13 19:00,15.4,,1.6,26,1005,11.3
108,서울,2023-04-13 20:00,14.2,,0.8,29,1005.3,9.6
108,서울,2023-04-13 21:00,13.2,,0.3,34,1005.1,8.9
108,서울,2023-04-13 22:00,12.7,,1.7,37,1005.1,9.5
108,서울,2023-04-13 23:00,12.6,,1.4,36,1005.5,8.6
108,서울,2023-04-14 0:00,12,,0.2,40,1005.4,8.2
108,서울,2023-04-14 1:00,12.1,,1,42,1005.2,8.7
108,서울,2023-04-14 2:00,12.3,,0.9,44,1004.9,9.4
108,서울,2023-04-14 3:00,12.9,,1.3,48,1005.1,9.6
108,서울,2023-04-14 4:00,12.8,,1.4,56,1004.7,9.7
108,서울,2023-04-14 5:00,12.6,,0.6,59,1004.5,9.2
108,서울,2023-04-14 6:00,12.2,,0.4,66,1004.7,9.1
108,서울,2023-04-14 7:00,12.2,,1.3,69,1005.2,9.7
108,서울,2023-04-14 8:00,12.5,,1.8,63,1005.8,11.5
108,서울,2023-04-14 9:00,14,,1.2,58,1006,14.3
108,서울,2023-04-14 10:00,14.8,,0.5,66,1005.7,16.2
108,서울,2023-04-14 11:00,17,,1.7,57,1005,22.5
108,서울,2023-04-14 12:00,18.9,,3,54,1003.3,25.5
108,서울,2023-04-14 13:00,19.8,,2.6,50,1002.6,25.9
108,서울,2023-04-14 14:00,20,,1.7,46,1001.8,21.4
108,서울,2023-04-14 15:00,20.9,,1.4,44,1000.9,23.7
108,서울,2023-04-14 16:00,20.8,,3.6,45,1000.2,23
108,서울,2023-04-14 17:00,20.3,,3.7,46,1000.2,19.7
108,서울,2023-04-14 18:00,19.5,,3.9,58,1000.3,17.3
108,서울,2023-04-14 19:00,18.1,,3,62,1000.2,14.3
108,서울,2023-04-14 20:00,17,,0.8,62,1000.1,12.8
108,서울,2023-04-14 21:00,16.3,,0.4,68,1000.3,12.8
108,서울,2023-04-14 22:00,15.7,,0.8,72,1000,11.7
108,서울,2023-04-14 23:00,15.1,,1.3,74,999.5,11.4
108,서울,2023-04-15 0:00,14.7,,0.8,73,999.1,11.4
108,서울,2023-04-15 1:00,14.6,,0.9,73,998.5,11.5
108,서울,2023-04-15 2:00,14.4,,1.6,74,998,11.5
108,서울,2023-04-15 3:00,14.1,,1.5,75,997.2,11.4
108,서울,2023-04-15 4:00,13.8,,2.1,77,996.8,11
108,서울,2023-04-15 5:00,13.6,,2.8,80,996.1,10.7
108,서울,2023-04-15 6:00,13.9,,2.1,79,995.9,11.2
108,서울,2023-04-15 7:00,14.1,,1.8,80,995.7,12.6
108,서울,2023-04-15 8:00,14.6,,1.5,81,995.4,14.6
108,서울,2023-04-15 9:00,15.5,,0.8,77,995.4,15.9
108,서울,2023-04-15 10:00,15.3,0,1.9,83,995.3,15.3
108,서울,2023-04-15 11:00,14,2.7,3.8,95,995.7,14.8
108,서울,2023-04-15 12:00,14.1,1.8,2.1,95,994.9,16.1
108,서울,2023-04-15 13:00,14.4,0.1,0.4,86,993.6,16.3
108,서울,2023-04-15 14:00,13.9,,4,87,993.4,17.1
108,서울,2023-04-15 15:00,15.9,,2.6,77,992.8,24.4
108,서울,2023-04-15 16:00,16.2,,2.4,68,992.1,19.5
108,서울,2023-04-15 17:00,16.3,,3.8,66,991.8,18.8
108,서울,2023-04-15 18:00,14.3,,3.4,74,991.8,14.3
108,서울,2023-04-15 19:00,12.1,,2.5,83,992.2,11.8
108,서울,2023-04-15 20:00,11.3,,1.3,86,992.7,11.8
108,서울,2023-04-15 21:00,11.1,,2,89,993.1,11.4
108,서울,2023-04-15 22:00,10.7,,2.3,88,993,10.9
108,서울,2023-04-15 23:00,10.1,,3.2,88,993.4,10.2
108,서울,2023-04-16 0:00,9.3,,1.6,88,993.5,9.5
108,서울,2023-04-16 1:00,8.6,,1.5,89,992.8,8.1
108,서울,2023-04-16 2:00,8.4,,1.2,92,992.1,8.3
108,서울,2023-04-16 3:00,8.5,,2.1,90,992.4,9.1
108,서울,2023-04-16 4:00,8.2,,2.9,91,993,9
108,서울,2023-04-16 5:00,7.7,,2.8,89,993.4,8.7
108,서울,2023-04-16 6:00,7.5,,1.9,88,993.2,8.4
108,서울,2023-04-16 7:00,7.7,,0.6,88,993.4,8.9
108,서울,2023-04-16 8:00,8.3,,2.4,88,993.5,9.9
108,서울,2023-04-16 9:00,9.1,,1.4,82,993.3,11.8
108,서울,2023-04-16 10:00,10.6,,2.3,77,993.7,15.4
108,서울,2023-04-16 11:00,12.2,,1.8,62,994.2,19.1
108,서울,2023-04-16 12:00,13.1,,3.3,63,994.2,19.4
108,서울,2023-04-16 13:00,13.5,,3.9,68,994.5,18.4
108,서울,2023-04-16 14:00,14.4,,2.8,62,994.6,22.3
108,서울,2023-04-16 15:00,14.9,0,3.9,52,994.2,20.3
108,서울,2023-04-16 16:00,16,,2.6,45,994,21.5
108,서울,2023-04-16 17:00,15.2,,5.2,41,994.5,15.9
108,서울,2023-04-16 18:00,13,,5.3,54,995.7,12.3
108,서울,2023-04-16 19:00,12.2,0,1.5,55,996,11.1
108,서울,2023-04-16 20:00,11.3,,1.6,57,996.8,9.3
108,서울,2023-04-16 21:00,10.8,,2,63,997.9,8.5
108,서울,2023-04-16 22:00,10.7,,2.2,67,998.6,8.2
108,서울,2023-04-16 23:00,9.9,,2.3,74,999.6,7.7
108,서울,2023-04-17 0:00,9.3,,3.1,79,1000.5,7.3
108,서울,2023-04-17 1:00,8.9,,2.4,81,1001,7.1
108,서울,2023-04-17 2:00,8.3,,1.3,82,1001.4,6.4
108,서울,2023-04-17 3:00,7.7,,0.6,85,1001.4,5.7
108,서울,2023-04-17 4:00,7.2,,0.7,88,1001.9,5.5
108,서울,2023-04-17 5:00,7.1,,0.6,90,1002.2,5.2
108,서울,2023-04-17 6:00,7,,1.3,89,1003.4,5.2
108,서울,2023-04-17 7:00,7.2,,1.3,92,1003.8,6.6
108,서울,2023-04-17 8:00,9.1,,2,84,1004.6,12
108,서울,2023-04-17 9:00,11.3,,1.9,67,1005.3,17.8
108,서울,2023-04-17 10:00,13.4,,1.8,60,1005.9,22.9
108,서울,2023-04-17 11:00,14.9,,3,48,1006.5,26
108,서울,2023-04-17 12:00,15.3,,3.6,47,1005.9,21.8
108,서울,2023-04-17 13:00,16.2,,3.1,44,1005.1,22.1
108,서울,2023-04-17 14:00,16.5,,3.1,42,1004.8,22.9
108,서울,2023-04-17 15:00,16.8,,1.8,44,1004.6,22.1
108,서울,2023-04-17 16:00,17.8,,3.1,39,1005.2,22.7
108,서울,2023-04-17 17:00,18,,1.7,38,1004.8,19.4
108,서울,2023-04-17 18:00,16.7,,2.4,40,1004.9,16
108,서울,2023-04-17 19:00,16,,1.6,43,1005,14
108,서울,2023-04-17 20:00,15.3,,3,48,1005,13.2
108,서울,2023-04-17 21:00,15.1,,3.2,51,1004.6,12.8
108,서울,2023-04-17 22:00,15.1,,3,51,1004.3,12.5
108,서울,2023-04-17 23:00,14.9,,2.9,50,1004.3,12.4
108,서울,2023-04-18 0:00,14.8,,2.8,49,1003.5,12.2
108,서울,2023-04-18 1:00,14.6,,2.6,49,1002.4,12.1
108,서울,2023-04-18 2:00,14.6,,2.6,48,1001.8,12.1
108,서울,2023-04-18 3:00,14.6,0,3,47,1000.9,11.9
108,서울,2023-04-18 4:00,14.5,0,2.3,49,999.8,11.9
108,서울,2023-04-18 5:00,14,0.1,2.1,57,1000.2,11.8
108,서울,2023-04-18 6:00,13.5,0,1.9,68,1000.2,11.4
108,서울,2023-04-18 7:00,12,0.2,3.4,86,1000.5,11.3
108,서울,2023-04-18 8:00,10.8,0.2,4.8,92,1001.3,10.9
108,서울,2023-04-18 9:00,10.7,0.4,4.3,96,1001.1,11.7
108,서울,2023-04-18 10:00,10.8,0.4,3.4,99,1001.4,12.4
108,서울,2023-04-18 11:00,11.1,0.2,3.9,96,1001.4,13.1
108,서울,2023-04-18 12:00,11.5,0,3.6,97,1001.5,14.5
108,서울,2023-04-18 13:00,12.9,0,3,91,1001.1,18.8
108,서울,2023-04-18 14:00,14.4,,2.4,85,1000.7,22.9
108,서울,2023-04-18 15:00,16.7,,2,75,1000.3,27.4
108,서울,2023-04-18 16:00,18,,2.1,68,1000.3,24.4
108,서울,2023-04-18 17:00,18.3,,1.7,68,1000.1,21.1
108,서울,2023-04-18 18:00,18.2,,1.1,68,1000.1,17.3
108,서울,2023-04-18 19:00,16.7,,2.4,74,1000.4,14.7
108,서울,2023-04-18 20:00,15.6,,2.6,81,1001.1,13.2
108,서울,2023-04-18 21:00,14.5,,1.9,86,1001.7,11.9
108,서울,2023-04-18 22:00,13.2,,2.4,90,1001.9,11
108,서울,2023-04-18 23:00,12.7,,2.2,92,1002.2,10.3
108,서울,2023-04-19 0:00,12.2,,2,92,1002.3,10.2
108,서울,2023-04-19 1:00,12.5,,2,95,1002,11.6
108,서울,2023-04-19 2:00,12.8,,2.2,93,1001.2,12.2
108,서울,2023-04-19 3:00,13,,0.4,90,1001.6,12.4
108,서울,2023-04-19 4:00,13,,1.5,90,1001.7,12.1
108,서울,2023-04-19 5:00,12.1,,2.1,92,1001.3,10
108,서울,2023-04-19 6:00,11.5,,3.1,96,1000.6,9.5
108,서울,2023-04-19 7:00,11.9,,3.1,95,1000.7,10.3
108,서울,2023-04-19 8:00,14.2,,2.7,82,1000.8,15.8
108,서울,2023-04-19 9:00,16.1,,2.8,73,1000.9,21.5
108,서울,2023-04-19 10:00,18.3,,3.1,63,1000.9,26.7
108,서울,2023-04-19 11:00,20.3,,2.6,54,1000.5,30.9
108,서울,2023-04-19 12:00,22,,2.8,48,999.7,33.9
108,서울,2023-04-19 13:00,23.9,,3.1,43,998,35.8
108,서울,2023-04-19 14:00,25.7,,3.2,34,997.3,36.4
108,서울,2023-04-19 15:00,27.3,,2.5,31,996.5,35.6
108,서울,2023-04-19 16:00,28.2,,2.4,28,996,32.9
108,서울,2023-04-19 17:00,27.9,,2.6,31,996.1,28.1
108,서울,2023-04-19 18:00,25.6,,3.8,41,996.2,22.7
108,서울,2023-04-19 19:00,22.1,,3.9,51,996.5,19.4
108,서울,2023-04-19 20:00,19.6,,3.1,62,997.1,17.1
108,서울,2023-04-19 21:00,18.6,,0.9,67,997.5,15.6
108,서울,2023-04-19 22:00,17.9,,1.9,73,998.4,15.1
108,서울,2023-04-19 23:00,18.2,,1.2,73,998.5,16
108,서울,2023-04-20 0:00,18.9,,2.4,83,999.1,16.7
108,서울,2023-04-20 1:00,18.3,,3.6,84,999.2,16.6
108,서울,2023-04-20 2:00,17.6,0,2.6,87,999,16.4
108,서울,2023-04-20 3:00,16.4,0,3.5,93,999.1,16
108,서울,2023-04-20 4:00,15.8,0,3.2,93,999.7,15.6
108,서울,2023-04-20 5:00,15,0.5,2.6,96,999.5,15.1
108,서울,2023-04-20 6:00,14.8,0,2.9,96,999.8,14.9
108,서울,2023-04-20 7:00,14.8,0,2.1,97,999.9,15.2
108,서울,2023-04-20 8:00,14.9,0,1.7,96,1000,15.5
108,서울,2023-04-20 9:00,15.4,0,2.2,96,1000.1,17.2
108,서울,2023-04-20 10:00,15.9,0,3,92,1000.4,18.6
108,서울,2023-04-20 11:00,16.6,,2.8,90,1000.2,20.1
108,서울,2023-04-20 12:00,17,,2.8,87,999.9,18.9
108,서울,2023-04-20 13:00,17.4,,2.7,88,999.1,19.6
108,서울,2023-04-20 14:00,17.3,,3,86,998.9,18.5
108,서울,2023-04-20 15:00,16.9,0,2.7,87,998.6,17.6
108,서울,2023-04-20 16:00,16.7,0,2.4,87,998.2,18.4
108,서울,2023-04-20 17:00,16.5,0,2.7,86,998.4,17.1
108,서울,2023-04-20 18:00,16,,2,90,998.7,17
108,서울,2023-04-20 19:00,15.7,,1.4,91,999.1,16
108,서울,2023-04-20 20:00,15.5,,1.9,92,999.8,14.9
108,서울,2023-04-20 21:00,15,,1.2,93,1000.6,13.7
108,서울,2023-04-20 22:00,14.9,,2.3,97,1001.7,13.7
108,서울,2023-04-20 23:00,14.5,,1.9,96,1001.8,13.3
108,서울,2023-04-21 0:00,14.7,,2,95,1001.5,14.1
108,서울,2023-04-21 1:00,14.5,,2,94,1001.2,14.1
108,서울,2023-04-21 2:00,14,,3,96,1000.7,14
108,서울,2023-04-21 3:00,13.9,,2.6,95,1000.4,13.5
108,서울,2023-04-21 4:00,13.1,,2.5,93,1000.5,11.9
108,서울,2023-04-21 5:00,12.5,,2.2,93,1000.9,11.2
108,서울,2023-04-21 6:00,11.7,,1.9,90,1001.3,10.4
108,서울,2023-04-21 7:00,11.5,,0.8,83,1002.2,11.2
108,서울,2023-04-21 8:00,12.4,,2.4,72,1002.5,14.3
108,서울,2023-04-21 9:00,13.7,,1.4,71,1002.8,16.2
108,서울,2023-04-21 10:00,14.8,,2.8,59,1003.2,20.1
108,서울,2023-04-21 11:00,17.4,,1.3,56,1003.1,25.8
108,서울,2023-04-21 12:00,19.2,,2,51,1002.5,28.4
108,서울,2023-04-21 13:00,21,,3.1,39,1002.3,33.8
108,서울,2023-04-21 14:00,21.9,,1.7,34,1001.3,34.3
108,서울,2023-04-21 15:00,22.4,,2.4,30,1000.5,33.3
108,서울,2023-04-21 16:00,22.5,,3.7,23,1000.4,30.3
108,서울,2023-04-21 17:00,20.9,,3.3,22,1000.2,23
108,서울,2023-04-21 18:00,20.8,,3.2,20,1000.3,19.5
108,서울,2023-04-21 19:00,19.2,,4.2,21,1000.9,16.3
108,서울,2023-04-21 20:00,17.9,,3.8,21,1001.7,14.2
108,서울,2023-04-21 21:00,17.2,,3.3,20,1002.8,13.2
108,서울,2023-04-21 22:00,15.8,,2.2,25,1004,12.2
108,서울,2023-04-21 23:00,15.6,,3.6,27,1004.5,12.2
108,서울,2023-04-22 0:00,14.9,,3.5,26,1005.3,11.5
108,서울,2023-04-22 1:00,13.9,,2.6,25,1005.8,10.3
108,서울,2023-04-22 2:00,13.5,,2.7,24,1005.9,10.2
108,서울,2023-04-22 3:00,13.6,,3.3,23,1006.2,10.7
108,서울,2023-04-22 4:00,13.3,,2.7,23,1007.2,10.6
108,서울,2023-04-22 5:00,13,,2.4,27,1007.6,10.5
108,서울,2023-04-22 6:00,12.3,,2.4,28,1008,9.9
